serial_no,race,education,income,gender,age
0129234,47,10,000000,1,68
0129234,47,13,000000,2,73
0129280,47,08,025800,1,60
0129280,47,09,037000,2,41
0129280,47,03,,2,13
0129280,47,09,000000,2,86
0129289,47,13,028000,2,50
0129462,47,10,026000,1,32
0129614,47,09,060000,1,44
0129726,47,09,018000,2,58
0129835,47,11,055000,1,33
0129835,47,09,052000,2,38
0129856,28,10,012000,1,33
0129856,15,09,021400,2,48
0129882,47,13,000000,2,75
0130116,47,11,039800,1,32
0130116,47,09,004500,2,30
0130116,47,02,,2,03
0130116,47,00,,1,01
0130196,47,13,078000,1,50
0130196,47,13,026000,2,47
0130318,47,15,070000,1,68
0130318,47,11,000000,2,58
0130493,47,09,045000,1,54
0130493,47,09,029300,2,62
0130493,66,02,,1,04
0130672,47,01,037500,1,56
0130672,47,09,000000,2,56
0130698,47,11,060000,1,53
0130698,47,09,000000,2,50
0130698,47,06,000000,1,16
0131052,32,07,005500,2,36
0131052,32,04,000000,1,15
0131052,32,02,,1,07
0131077,47,03,002300,1,35
0131077,47,03,020000,2,31
0131077,47,02,,1,10
0131077,47,02,,1,06
0131077,47,01,,2,04
0131348,47,12,322000,2,44
0131348,47,08,038000,1,38
0131373,47,11,050000,2,64
0131890,47,13,000000,2,92
0132008,47,10,025000,2,27
0132008,47,10,018200,1,24
0132008,47,01,,1,04
0132023,47,09,322000,1,48
0132023,47,08,000000,2,47
0132083,47,09,000000,2,54
0132083,47,08,000000,1,22
0132254,01,05,021000,2,24
0132254,01,05,026000,1,26
0132254,01,06,025000,2,50
0132547,47,11,021900,2,37
0132547,47,03,,1,11
0132547,47,02,,2,09
0132598,47,09,050000,1,60
0132598,47,09,000000,2,59
0132598,47,11,020000,2,32
0132631,47,10,019700,2,36
0132631,47,09,020000,1,29
0132753,47,11,004000,1,57
0132753,47,09,000000,2,58
0132846,47,09,020000,1,54
0132846,15,03,006000,2,34
0133051,47,10,005200,2,26
0133109,32,09,000000,1,62
0133109,47,09,000000,2,67
0133199,47,10,008900,2,65
0133360,47,09,000000,1,60
0133360,47,09,000000,2,60
0133549,47,13,025000,2,51
0133563,47,11,322000,1,46
0133716,47,06,038000,2,48
0133716,47,09,000000,2,28
0133716,01,02,016100,1,38
0133810,47,08,022900,1,37
0133810,47,09,007600,2,26
0133810,47,02,,2,09
0133810,47,02,,2,08
0133846,47,09,031000,1,33
0133846,47,09,027000,2,44
0133846,47,09,003000,1,22
0134273,47,09,007800,1,58
0134273,47,09,000000,2,56
0134347,47,09,000000,2,72
0134422,47,11,011000,1,20
0134422,47,11,012000,2,23
0134422,47,11,019200,2,20
0134526,47,09,035000,1,41
0134526,47,11,040000,2,37
0134526,47,04,000000,2,15
0134526,47,03,,2,13
0134526,47,02,,1,08
0135085,47,09,047000,1,55
0135085,47,12,050000,2,54
0135169,47,11,014500,1,25
0135169,01,11,013500,2,23
0135172,47,08,000000,1,74
0135172,47,11,000000,2,75
0135396,47,14,322000,1,57
0135396,47,13,001800,2,54
0135474,47,13,008600,2,31
0135474,47,11,060000,1,33
0135530,47,09,040000,1,27
0135678,06,13,041000,1,63
0135678,12,11,010000,2,56
0135785,47,09,042000,1,46
0135785,47,02,,1,11
0135993,47,11,012300,2,21
0135993,47,00,,2,01
0135993,47,11,024000,1,21
0136089,47,09,000000,1,64
0136089,47,09,007700,2,62
0136141,32,09,000000,1,50
0136279,47,11,070000,1,46
0136279,01,11,012000,2,28
0136279,01,00,,1,02
0136717,47,02,035000,1,39
0136814,32,11,013000,2,28
0136831,47,13,090000,1,39
0136831,47,12,028000,2,41
0136831,47,01,,1,09
0136831,47,01,,2,07
0136843,01,09,042000,1,32
0136843,47,09,026000,2,28
0136843,01,02,,2,05
0136849,47,14,125000,1,49
0136849,47,11,000000,2,46
0137711,47,09,008000,2,31
0137711,47,03,,2,11
0137711,47,02,,2,09
0137711,47,02,,1,06
0137711,47,01,,2,03
0137711,47,09,000000,1,19
0137711,47,01,000000,2,68
0137711,47,09,000000,1,37
0137821,47,08,008000,1,23
0137821,47,12,000000,2,28
0137821,47,01,,1,04
0137821,47,00,,1,02
0138159,47,09,000000,1,53
0138159,47,09,015000,2,55
0138373,47,09,040000,1,38
0138373,47,10,014000,2,38
0138373,47,05,000000,2,15
0138373,47,04,,2,13
0138444,37,10,058000,1,45
0138444,37,09,031000,2,46
0138444,37,06,000500,1,16
0138444,37,04,000000,2,15
0138512,47,14,050000,2,44
0138512,47,03,,1,12
0138512,47,13,028000,1,42
0138621,47,09,000000,1,60
0138621,47,09,000000,2,61
0138735,29,13,010000,1,35
0138735,29,14,000000,1,25
0138875,47,09,032000,1,33
0138875,47,11,005900,2,34
0138875,47,01,,2,04
0138875,47,02,,2,10
0139003,47,11,024000,2,44
0139003,47,09,000000,2,80
0139134,47,09,052000,1,45
0139134,47,03,021000,2,47
0139134,47,02,,2,10
0139134,47,09,040000,1,26
0139156,37,08,009000,1,40
0139203,47,06,043000,1,48
0139203,47,04,,2,14
0139219,47,13,055000,1,53
0139219,15,09,015000,2,33
0139219,59,03,,1,11
0139366,47,13,096000,1,39
0139366,47,11,000000,2,34
0139366,47,04,,1,13
0139366,47,03,,2,11
0139366,47,02,,2,08
0139366,47,02,,2,06
0139366,47,01,,2,03
0139366,47,00,,1,00
0139513,20,09,015000,2,48
0139675,01,06,108000,1,51
0139675,01,08,000000,1,25
0139675,01,09,000000,1,17
0139675,01,08,016800,1,27
0139701,47,09,023000,2,55
0139748,12,11,000000,1,21
0139748,12,11,000000,1,21
0139787,01,05,028000,1,39
0139787,01,05,025000,2,38
0139787,01,08,000000,2,18
0139787,01,04,,2,14
0139787,01,04,,2,13
0139787,01,01,,2,08
0139787,01,00,,2,01
0139859,47,12,000000,1,66
0139974,47,13,065000,1,64
0139974,15,10,021000,2,32
0140070,47,13,046900,1,30
0140070,47,10,001200,2,33
0140070,47,01,,2,03
0140070,47,00,,2,00
0140109,47,03,012300,1,32
0140109,47,03,012300,1,36
0140317,47,09,031800,1,40
0140317,47,09,038500,2,36
0140317,47,03,,1,12
0140496,47,08,055000,1,63
0140496,47,09,010000,2,64
0140684,47,09,042000,1,51
0140710,47,08,010600,2,33
0140710,47,01,,1,10
0140710,47,01,,1,04
0140710,47,09,000000,1,41
0141335,47,13,040000,1,37
0141335,47,14,050000,2,38
0141335,47,01,,1,06
0141335,47,09,000000,1,71
0141421,37,10,021500,1,27
0141471,47,08,041400,1,41
0141471,66,11,003900,2,38
0141471,66,04,,2,14
0141471,66,03,,2,11
0141471,66,02,,1,09
0141599,37,05,010000,1,49
0141599,37,02,,1,03
0141599,37,00,,1,00
0141599,37,09,000000,2,27
0141810,15,06,020600,1,60
0141810,15,09,019900,2,60
0142007,47,11,082000,1,53
0142007,47,10,016000,2,53
0142077,47,10,030000,1,54
0142077,47,09,040000,2,56
0142237,47,09,001100,2,67
0142237,47,06,013700,1,35
0142241,47,09,100000,1,58
0142358,47,12,020000,1,27
0142358,47,13,020000,1,22
0142358,47,11,050000,1,20
0142504,47,10,000280,1,18
0142534,15,12,041700,1,42
0142534,47,11,011500,2,43
0142534,15,02,,2,10
0142534,15,02,,1,06
0142583,47,11,042000,2,58
0142586,47,09,021900,1,59
0142586,47,09,012000,2,55
0142586,47,09,006000,1,21
0142890,47,12,043000,1,46
0142890,47,04,,1,13
0142930,47,04,000000,2,85
0142965,47,09,025000,1,51
0143172,47,07,024000,1,38
0143172,47,06,026000,2,34
0143172,47,05,,2,14
0143172,47,02,,1,05
0143359,47,09,021000,2,30
0143359,47,04,,2,14
0143359,47,01,,1,05
0143370,47,10,039000,2,29
0143370,47,02,,1,06
0143370,47,00,,1,02
0143603,47,11,000000,2,82
0143876,47,15,012400,1,47
0143876,47,11,000000,2,40
0143876,47,08,000000,1,18
0143876,47,05,000000,2,16
0143876,47,03,,2,12
0143876,47,03,,2,12
0143876,47,02,,1,08
0144058,47,14,322000,1,54
0144058,47,13,322000,2,51
0144334,47,09,015000,1,23
0144385,47,13,000000,2,44
0144385,47,13,124000,1,43
0144385,47,04,,2,13
0144385,47,03,,2,10
0144501,01,01,077000,1,39
0144618,47,09,000000,1,75
0145013,47,11,035000,1,48
0145013,47,09,010000,2,45
0145013,47,09,003000,2,21
0145013,47,04,,1,13
0145013,47,00,,1,01
0145058,47,14,055000,1,55
0145058,47,16,055000,2,41
0145058,47,09,000000,2,77
0145064,37,13,135000,2,52
0145064,37,10,020500,2,21
0145064,37,06,000000,1,16
0145064,37,00,,1,00
0145064,37,03,,1,11
0145064,37,02,,1,09
0145168,47,15,322000,1,42
0145168,47,13,000000,2,42
0145168,47,04,,2,13
0145168,47,03,,1,10
0145676,47,11,001500,2,38
0145676,63,09,045000,1,45
0145676,47,02,,2,09
0145676,47,02,,2,07
0145676,47,02,,2,05
0146008,47,14,050000,1,35
0146008,47,11,000000,2,34
0146008,47,02,,1,09
0146008,47,02,,2,07
0146008,47,01,,2,05
0146008,47,01,,2,03
0146324,47,11,002300,2,64
0146393,53,09,000000,1,38
0146467,47,09,049900,1,52
0146467,47,11,014000,2,36
0146467,47,02,,2,09
0146519,47,09,040000,1,45
0146519,47,11,012000,2,41
0146677,47,13,000000,2,63
0146677,47,08,010000,1,66
0146709,32,12,011000,2,60
0146775,47,09,000000,2,50
0146775,47,06,000000,2,16
0146966,47,13,012000,1,33
0147053,47,10,000000,2,55
0147087,47,06,007700,1,30
0147317,47,07,036000,1,39
0147317,47,06,000000,2,38
0147317,47,03,,2,13
0147317,47,04,,1,14
0147359,37,09,036400,2,31
0147572,47,11,045000,1,45
0147629,47,03,,1,13
0147761,47,12,000000,1,51
0147761,47,07,000000,2,53
0147767,47,13,015000,1,54
0147767,47,14,051000,2,55
0147918,47,01,000000,1,46
0147991,48,03,015000,1,24
0147991,48,09,015000,2,20
0147991,48,01,,2,04
0147991,48,00,,2,00
0148194,47,13,000000,1,70
0148194,47,08,000000,2,60
0148290,47,09,000000,1,76
0148290,47,07,000000,2,74
0148313,47,11,000000,2,87
0148313,47,10,000000,1,53
0148428,47,15,060000,1,29
0148428,47,02,,2,06
0148428,47,01,,2,04
0148534,47,10,040400,1,37
0148632,32,09,000000,2,82
0148632,32,11,000000,1,61
0148632,32,08,000000,1,37
0148632,01,09,000000,2,29
0148881,47,09,030800,2,51
0148881,47,09,009100,2,28
0148881,47,02,,1,08
0149144,47,06,050000,1,23
0149144,47,01,,2,04
0149144,47,01,,2,03
0149144,47,07,000000,2,23
0149274,01,07,036000,1,30
0149274,01,06,008000,1,23
0149274,01,13,012000,1,33
0149274,01,10,000000,2,19
0149326,47,10,000000,1,66
0149326,47,10,000000,2,64
0149522,47,10,023000,1,71
0149595,01,09,020200,2,39
0149595,01,09,005700,2,18
0149595,01,06,000000,2,16
0149595,01,00,,1,00
0149595,47,10,047400,1,31
0149599,01,05,007200,2,39
0149599,01,06,010800,1,31
0149599,01,06,000950,1,16
0149599,01,03,,2,11
0149599,01,02,,2,09
0149599,01,02,,1,06
0149599,01,02,,2,05
0149673,47,09,037500,1,55
0149673,47,08,015800,2,53
0149753,47,13,008000,1,22
0149753,47,11,008000,1,23
0149753,47,11,020000,1,21
0149753,47,11,009000,2,20
0149753,01,09,010000,2,20
0149848,47,13,000000,1,67
0149848,47,14,000000,2,62
0150027,47,09,022000,1,35
0150027,47,10,012000,2,39
0150027,47,03,,2,10
0150027,47,02,,2,08
0150156,32,12,001200,2,22
0150156,47,08,023500,2,49
0150156,47,08,000000,2,71
0150205,47,13,065000,1,35
0150205,47,09,045000,2,40
0150205,47,00,,2,02
0150205,47,04,,1,14
0150222,47,13,000000,1,84
0150222,47,09,000000,2,79
0150287,47,07,000000,1,46
0150287,47,11,012000,2,43
0150287,47,04,,1,13
0150425,47,09,040000,1,56
0150425,47,09,000000,2,59
0150425,47,09,000000,2,81
0150553,47,11,056000,1,51
0150553,47,11,000000,2,49
0150553,47,11,022000,1,27
0150860,47,11,000000,1,64
0150860,47,09,000000,2,62
0150961,47,09,035000,2,57
0151023,01,07,010000,1,21
0151147,01,09,038000,1,32
0151147,47,10,038000,2,32
0151147,01,02,,1,05
0151147,47,04,,1,14
0151299,47,12,030000,1,52
0151299,47,09,045000,2,41
0151299,47,04,,2,13
0151299,47,02,,2,10
0151464,01,03,028000,1,34
0151464,01,01,020000,2,32
0151464,01,02,,1,08
0151464,01,01,,1,05
0151464,01,00,,2,01
0151502,47,09,000000,1,69
0151502,47,10,000000,2,71
0151547,47,13,053000,1,44
0151561,47,11,074000,1,48
0151561,47,10,022000,2,43
0151774,47,11,038000,1,49
0151774,47,12,018600,2,48
0151882,37,11,029000,2,52
0151882,37,09,002000,2,25
0151946,47,11,035000,1,42
0151946,47,11,000000,2,40
0151946,47,07,000000,1,17
0151946,47,06,000000,2,15
0151946,47,05,,2,14
0152517,37,06,000000,1,16
0152569,47,06,000000,2,76
0152569,47,04,,2,12
0152572,47,11,000000,1,75
0152572,47,11,000000,2,70
0152701,47,09,055000,1,38
0152701,47,11,007000,2,33
0152701,47,05,001500,1,16
0152701,47,00,,1,02
0152750,01,03,000000,1,69
0152750,01,03,000000,2,67
0152750,01,08,006000,1,30
0152873,37,05,000000,1,44
0153293,47,05,035300,1,34
0153293,47,05,012000,2,30
0153293,47,04,,2,13
0153293,47,03,,1,12
0153293,47,02,,1,05
0153484,47,12,047000,2,43
0153672,47,09,000000,2,74
0153672,47,11,032800,1,51
0153727,47,11,000000,1,66
0153727,47,11,000000,2,62
0153838,47,09,000000,2,84
0153921,32,12,028600,1,62
0153921,32,07,000000,2,64
0153931,47,11,000000,1,62
0153931,47,09,054000,2,51
0153938,47,09,022000,1,55
0153938,47,09,018000,2,53
0154492,47,11,000000,2,72
0154713,47,13,030000,1,62
0154713,15,13,048000,2,39
0154713,15,02,,2,10
0154713,15,02,,2,06
0154916,47,03,000000,1,23
0154916,47,01,000000,2,31
0154916,47,00,,1,02
0154965,47,09,000000,1,71
0154965,47,11,000000,2,78
0154999,59,13,060000,1,29
0154999,47,11,010500,2,30
0155114,01,01,017500,2,44
0155114,47,06,016300,2,24
0155114,37,08,000000,2,17
0155114,47,07,013600,1,65
0155437,47,11,000000,1,75
0155443,20,09,023000,1,26
0155443,20,09,008300,2,24
0155443,20,00,,1,01
0155538,37,07,016000,2,60
0155538,37,07,002200,1,31
0155538,37,08,000000,1,29
0155538,37,03,,2,10
0155538,37,02,,1,08
0155538,37,02,,2,07
0155538,37,00,,1,02
0155560,47,10,083000,1,35
0155560,71,13,043000,2,30
0155582,47,12,030000,1,49
0155582,47,12,042000,2,46
0155582,47,05,000750,1,16
0155582,47,04,,1,14
0155585,32,06,000000,2,61
0155616,47,09,000000,2,84
0155825,47,03,022000,1,55
0155825,47,01,018300,2,46
0155825,47,01,,2,06
0156089,47,12,020000,2,40
0156089,47,11,032000,1,41
0156089,47,04,,1,14
0156313,71,09,000000,1,69
0156313,71,12,000000,2,57
0156313,71,09,025000,2,33
0156313,71,08,002000,2,31
0156313,71,02,,1,10
0156313,71,02,,2,07
0156313,71,00,,1,02
0156313,71,00,,1,00
0156313,71,09,025000,1,29
0156365,47,14,060000,1,52
0156365,47,11,015000,2,50
0156365,47,09,030000,1,24
0156365,47,07,005000,1,18
0156440,48,08,021000,1,47
0156440,01,05,003000,2,48
0156440,48,07,001200,2,35
0156440,48,03,086000,1,18
0156507,37,08,020800,2,29
0156507,37,02,,1,08
0156507,37,09,020300,1,29
0156859,47,10,085000,2,56
0156859,47,09,005000,2,45
0156859,47,11,010000,2,21
0156859,47,09,018000,1,18
0156859,47,08,000000,2,16
0156859,47,03,,2,11
0156963,47,12,024000,1,40
0156963,47,10,010000,2,38
0156963,47,06,000000,1,16
0156963,47,04,,2,14
0156963,47,03,,1,12
0156963,47,02,,2,11
0156963,47,00,,1,00
0156963,47,00,,2,00
0157371,32,08,000000,1,56
0157371,32,10,000000,2,48
0157371,32,02,,2,08
0157371,32,02,,2,08
0157371,32,02,,2,06
0157371,32,01,,1,04
0157526,47,09,012100,1,62
0157690,47,08,000000,2,54
0157731,01,09,000000,2,59
0157731,47,08,075000,1,62
0157742,47,04,040000,1,50
0157742,47,05,000000,2,49
0158092,47,11,019200,2,42
0158092,47,13,060000,1,56
0158180,47,13,000000,1,34
0158180,47,14,035600,2,30
0158180,47,00,,2,02
0158244,47,08,000000,2,64
0158374,47,11,026700,1,37
0158374,47,09,026600,2,35
0158374,47,05,000000,1,15
0158374,47,03,,2,12
0158374,47,02,,2,09
0158481,01,06,027700,1,27
0158481,01,04,000000,2,22
0158481,01,01,,2,03
0159336,47,11,090000,2,51
0159336,47,09,015000,1,41
0159348,01,09,082000,1,38
0159348,47,10,000000,2,36
0159348,47,03,,2,11
0159348,01,02,,1,09
0159348,01,00,,1,00
0159386,47,11,052000,2,46
0159386,47,05,005000,2,16
0159730,47,05,000000,2,67
0159730,47,09,000000,2,65
0159843,47,10,010400,2,61
0159920,47,12,165000,1,52
0159969,47,09,000000,1,79
0159969,47,09,000000,2,83
0159982,15,13,040000,2,30
0159982,05,13,030000,1,32
0159982,15,13,024000,2,39
0159982,15,08,000000,2,69
0159982,15,04,,1,14
0159982,15,02,,1,08
0159982,15,02,,2,07
0159982,01,09,037000,1,35
0160008,47,09,042000,1,30
0160008,47,07,000000,2,33
0160008,47,01,,1,05
0160008,47,00,,1,02
0160008,47,02,,2,07
0160130,47,13,012000,1,59
0160152,47,10,000000,2,64
0160326,01,03,014000,1,41
0160326,01,02,012000,2,42
0160326,01,04,000000,1,15
0160455,37,08,012000,1,52
0160611,37,12,078000,1,35
0160611,37,09,000000,2,34
0160611,37,02,,1,09
0160611,37,02,,1,06
0160611,37,01,,2,04
0160611,37,01,,1,03
0160611,37,00,,2,01
0160703,47,13,032000,1,70
0160764,47,09,014000,2,45
0161006,47,13,000000,1,70
0161006,47,09,000000,2,82
0161097,47,13,050000,1,53
0161097,47,11,050000,2,54
0161376,01,10,014000,1,36
0161376,01,10,000000,2,45
0161390,47,11,120000,1,49
0161390,47,11,000250,2,41
0161390,47,03,,2,10
0161533,47,07,000000,1,76
0161533,47,09,000000,2,68
0161833,47,13,033000,2,58
0162152,47,11,032000,1,26
0162152,47,09,000000,2,22
0162152,47,00,,1,02
0162527,47,11,045000,1,43
0162527,47,11,030000,2,40
0162527,47,05,000000,1,15
0162527,47,03,,2,13
0162715,47,09,008000,1,60
0163146,47,09,055000,1,35
0163146,47,02,,2,09
0163146,47,03,,1,11
0163146,47,02,,1,03
0163146,47,12,035000,1,40
0163146,47,11,035000,2,31
0163273,47,14,090000,1,47
0163273,47,09,012000,2,49
0163296,47,10,002000,1,19
0163296,47,10,000000,2,72
0163298,47,13,031200,1,58
0163298,47,11,012000,2,59
0163410,37,09,030000,1,31
0163459,47,09,052000,1,41
0163459,47,12,016900,2,39
0163459,47,02,,2,06
0163535,47,06,020000,2,55
0163601,47,15,150000,1,60
0163601,47,08,000000,2,31
0163601,47,06,000000,2,92
0163601,47,08,052000,1,29
0163634,47,11,056000,1,42
0163634,47,09,000000,2,38
0163634,47,09,017500,1,19
0163694,47,11,023000,2,29
0163694,04,09,028000,1,30
0163694,04,04,,1,13
0163694,04,02,,1,07
0163694,04,01,,1,04
0163739,37,03,000000,2,83
0163970,47,10,030000,1,40
0163970,47,11,000000,2,41
0163970,47,06,001100,2,17
0163970,47,04,,1,14
0163970,47,02,,2,11
0163970,47,02,,2,09
0164006,47,13,041000,1,49
0164006,11,13,040000,2,36
0164006,56,04,,2,14
0164006,56,04,,1,12
0164018,47,11,054000,1,32
0164018,47,10,024000,2,37
0164018,47,02,,1,03
0164018,47,05,000000,2,16
0164153,47,10,000000,1,69
0164153,47,11,000000,2,67
0164214,47,09,000000,2,74
0164262,47,11,031000,2,36
0164321,20,13,000000,1,53
0164321,20,08,000000,2,25
0164321,20,09,026000,1,30
0164342,37,04,000000,2,65
0164342,37,11,031000,2,52
0164342,37,08,027700,2,30
0164342,37,11,008100,1,23
0164342,37,11,010000,2,20
0164342,37,02,,1,08
0164342,37,00,,2,00
0164370,47,09,075000,1,34
0164370,47,11,004000,2,29
0164370,47,00,,2,00
0164373,47,09,000000,2,83
0164431,47,15,105000,1,37
0164431,47,15,075000,2,31
0164646,01,13,012100,2,24
0165082,20,15,100000,1,37
0165082,47,13,060000,1,38
0165108,47,11,000000,1,57
0165108,47,09,000000,2,49
0165488,47,11,030000,2,47
0165488,47,04,,1,12
0165513,01,09,017000,2,52
0165513,01,03,018000,1,49
0165513,01,09,013200,1,24
0165529,47,09,000000,1,53
0165757,47,15,148000,1,39
0165757,47,15,000000,2,37
0165757,47,01,,1,03
0165757,47,00,,2,01
0165901,47,01,015800,2,59
0165901,47,08,000000,2,24
0165901,47,08,000000,2,23
0165901,47,06,000000,1,20
0165901,47,02,,2,07
0165901,47,01,,2,06
0165901,47,01,,1,03
0166053,47,08,031000,2,63
0166053,37,09,000000,1,67
0166400,47,13,000000,1,62
0166408,47,10,005000,1,27
0166408,47,00,,1,01
0166408,47,09,015000,2,21
0166525,37,09,028000,1,27
0166525,37,08,014300,2,27
0166525,68,02,,2,06
0166525,68,02,,1,05
0166554,47,13,017000,1,26
0166554,59,00,,1,02
0166554,47,13,032000,2,27
0166561,47,01,022000,1,49
0166561,47,01,000000,2,56
0166900,01,03,000000,1,69
0166900,01,04,000000,2,61
0166900,01,08,000000,1,33
0166900,01,07,015000,2,24
0166900,01,08,000430,1,19
0167024,47,07,015000,1,52
0167024,47,09,016000,2,52
0167123,01,03,034000,1,41
0167123,01,07,000000,2,34
0167123,01,04,,1,13
0167123,01,02,,1,10
0167123,01,02,,1,09
0167123,01,01,,1,04
0167123,01,00,,1,01
0167267,47,08,029000,2,42
0167267,47,08,002200,1,23
0167267,47,01,,2,04
0167333,47,09,036000,1,50
0167333,47,09,036000,2,49
0167333,47,11,002000,1,20
0167341,47,11,000000,1,51
0167341,47,14,050000,2,53
0167462,47,10,000000,1,49
0167546,47,09,021800,2,68
0167546,47,09,000000,2,92
0167644,47,09,025000,2,40
0167789,01,04,000000,2,28
0167789,01,03,020000,1,36
0167789,01,02,,1,09
0167789,01,01,,1,03
0167813,47,09,000000,2,84
0167813,47,08,012000,2,46
0167857,37,11,000000,1,69
0167971,01,09,021000,1,33
0167971,01,01,,1,03
0167971,01,09,000800,1,25
0167971,01,00,,2,00
0167971,01,09,019000,1,33
0167971,01,09,017300,1,35
0167971,01,06,023000,2,33
0168072,47,11,000000,1,79
0168300,37,06,018000,1,64
0168300,37,07,000000,2,55
0168387,47,10,033400,1,48
0168387,47,13,027700,2,28
0168405,47,09,000000,1,56
0168450,47,03,000000,2,83
0168450,47,05,000000,1,86
0168533,47,11,000000,1,71
0168533,47,12,024000,2,56
0168870,47,10,044500,1,43
0168870,47,10,032000,2,44
0168870,47,04,001500,1,16
0168872,32,11,000000,2,71
0168872,32,08,000000,2,38
0168872,32,08,024000,1,20
0168881,47,10,000000,1,83
0168907,47,01,000000,2,37
0168907,47,05,015000,1,36
0168907,47,07,000000,1,17
0168907,47,04,,2,14
0168907,47,04,,1,13
0168988,47,10,000000,2,63
0168988,47,10,000000,1,64
0169605,47,11,037000,1,47
0169605,47,09,049000,2,46
0169678,37,09,039200,1,30
0169926,47,11,020000,1,34
0169926,47,09,003500,2,28
0169926,47,00,,1,00
0170029,47,09,011800,2,55
0170194,47,11,030000,2,36
0170194,47,03,,2,11
0170258,47,09,000000,1,73
0170289,47,09,000000,2,92
0170289,47,12,000000,2,56
0170376,47,06,000000,1,49
0170376,47,09,000000,1,51
0170439,47,11,025000,2,28
0170439,47,09,025000,1,24
0170534,47,01,000000,1,36
0170534,47,03,000000,2,24
0170534,47,02,,1,06
0170534,47,01,,2,05
0170534,47,01,,1,03
0170602,47,01,004000,1,44
0170664,47,09,015000,1,28
0170664,49,05,043000,2,26
0170781,47,13,130000,1,43
0170781,47,13,030000,2,28
0170879,47,11,014400,1,49
0170879,66,09,020000,2,44
0171077,48,12,032200,1,46
0171159,47,09,000000,1,74
0171268,47,09,000000,2,78
0171507,47,08,018000,1,23
0171507,47,09,012500,1,16
0171507,47,08,006000,1,22
0171508,47,13,032000,1,64
0171734,47,07,000000,2,79
0171734,47,11,022200,2,53
0171799,12,09,000000,2,87
0171888,32,12,028000,2,54
0171888,32,09,010000,1,32
0171974,37,11,035000,1,68
0171974,37,08,000000,2,64
0171974,47,10,019100,2,23
0172070,32,10,071000,1,39
0172070,47,13,051000,2,39
0172070,32,02,,1,10
0172070,32,02,,1,07
0172203,47,14,003800,1,55
0172203,47,11,027100,2,53
0172253,47,14,000000,1,58
0172367,47,10,005200,2,49
0172367,47,11,046000,1,52
0172367,47,09,028000,2,19
0172367,47,06,001300,1,17
0172522,37,09,031000,1,51
0172676,47,13,036000,1,29
0172676,32,13,032500,2,27
0172947,47,09,000000,1,51
0172947,47,09,006000,1,43
0173240,47,10,036000,1,35
0173240,47,13,037000,2,24
0173330,47,13,002900,1,70
0173410,47,09,000000,2,67
0173610,47,13,045000,1,64
0173610,47,10,000000,2,69
0173667,47,13,000000,1,58
0173667,47,14,030000,2,44
0173667,47,02,,2,09
0173667,47,02,,1,09
0173667,47,02,,1,06
0173693,47,10,092000,1,30
0173693,47,11,025000,2,40
0173693,47,10,000000,2,82
0173985,47,14,045000,2,39
0173985,47,03,,2,12
0174108,20,09,000000,1,54
0174108,20,03,000000,2,50
0174108,20,13,031800,2,24
0174108,20,11,006700,1,22
0174108,20,10,000000,1,18
0174126,47,11,015700,2,66
0174126,47,03,000000,2,73
0174126,47,11,015600,2,39
0174310,47,05,000000,1,76
0174372,37,08,035000,1,37
0174377,47,08,020000,1,71
0174377,47,10,015000,2,68
0174898,47,09,018000,1,42
0174898,11,09,036000,2,33
0174898,11,03,,2,13
0174902,47,11,002100,2,21
0174902,47,11,026000,1,55
0174965,47,09,000000,2,85
0175119,47,11,002000,2,20
0175171,47,10,035800,2,48
0175171,47,13,012500,1,50
0175272,11,11,011200,1,40
0175272,11,09,016200,2,36
0175272,11,03,,1,11
0175334,47,09,031000,1,26
0175357,47,10,000000,1,77
0175357,47,09,000000,2,70
0175401,47,05,022000,1,23
0175401,47,06,000000,2,18
0175401,47,00,,1,01
0175401,47,09,000000,1,56
0175401,47,04,000000,2,45
0175401,47,03,,2,12
0175528,47,09,000000,1,46
0175528,12,13,000000,2,37
0175636,47,10,040000,1,34
0175636,01,11,033000,2,37
0175636,01,03,,1,12
0175916,47,10,000000,1,76
0175929,32,09,050000,1,41
0175929,32,11,000000,2,47
0175929,32,07,000000,1,17
0175929,32,04,,2,14
0176065,47,07,055000,1,42
0176065,47,11,000320,2,41
0176065,47,02,,1,09
0176065,47,02,,1,07
0176091,47,03,049200,1,27
0176091,47,05,000000,2,21
0176091,47,01,,1,03
0176091,47,03,018000,2,29
0176091,47,01,011500,1,56
0176091,47,01,016600,2,56
0176107,47,09,016600,1,24
0176107,47,09,047500,1,25
0176131,37,09,000000,2,41
0176215,47,05,008000,1,27
0176215,47,13,000000,2,28
0176215,47,02,,1,08
0176215,47,01,,1,04
0176384,47,11,040000,1,44
0176384,47,09,000000,2,43
0176384,47,05,000000,1,15
0176505,47,13,000000,1,57
0176628,47,10,007600,2,38
0176628,47,07,000000,2,17
0176628,47,04,,2,13
0176628,47,01,,2,04
0176628,66,00,,2,02
0176628,47,00,,1,00
0176820,47,16,000000,1,63
0176914,47,11,031000,1,36
0177016,47,09,021600,2,38
0177016,47,06,000000,2,17
0177212,47,12,000360,2,44
0177212,47,02,,1,05
0177212,47,03,002400,2,19
0177212,47,05,000000,1,15
0177212,47,02,,2,11
0177212,47,10,045000,2,34
0177252,47,11,000820,1,59
0177252,47,09,000850,2,58
0177291,47,11,025000,1,35
0177291,47,09,025500,2,32
0177291,47,00,,1,00
