serial_no,race,education,income,gender,age
0270867,37,09,000000,2,57
0270867,37,06,000000,1,18
0270867,37,01,,2,04
0270867,37,09,000000,2,24
0270867,37,00,,2,02
0270867,37,01,,2,05
0270888,47,05,000000,2,35
0270888,47,04,033100,1,34
0270907,47,06,031600,1,43
0270907,47,09,006400,2,40
0270907,47,04,,2,14
0270923,47,05,000000,2,93
0270962,47,11,004000,2,20
0271075,47,10,012000,2,40
0271075,47,10,001000,2,21
0271075,68,00,,2,02
0271091,47,14,042000,1,50
0271091,47,13,041000,2,46
0271091,47,11,002000,1,20
0271091,47,06,000000,2,17
0271123,47,14,000800,2,59
0271134,47,06,000000,1,85
0271217,47,09,030000,1,34
0271217,47,09,015800,2,33
0271217,47,04,,2,14
0271222,47,11,000000,1,77
0271291,47,09,000000,2,42
0271321,47,11,000000,1,75
0271321,47,12,000000,2,62
0271321,47,13,035000,2,40
0271462,47,13,072000,1,49
0271462,47,11,000000,2,48
0271462,47,11,012000,2,23
0271484,47,12,048000,1,56
0271484,47,11,000000,2,52
0271484,47,04,,2,14
0271492,47,04,016100,1,71
0271492,47,09,000000,2,65
0271492,47,09,015800,2,34
0271515,47,07,002000,1,62
0271515,47,04,000000,2,55
0271515,47,09,023000,1,36
0271515,47,09,028000,1,34
0271526,47,09,000000,2,68
0271550,47,13,000020,1,66
0271550,47,13,000000,2,66
0271559,37,11,000000,2,47
0271559,37,05,000000,1,29
0271559,37,11,002400,1,20
0271559,37,09,017600,1,43
0271568,47,10,019200,2,42
0271568,37,09,014400,1,43
0271568,47,04,000000,2,15
0271568,47,02,,2,09
0271568,47,00,,2,00
0271582,47,13,101000,1,36
0271582,47,10,000000,2,33
0271582,47,03,,2,13
0271582,47,02,,1,08
0271582,47,02,,2,05
0271818,47,09,045400,1,25
0271818,47,10,003600,2,21
0271818,47,01,,2,03
0271859,47,12,019000,1,35
0271859,47,09,014000,2,32
0271859,47,04,,2,13
0271859,47,02,,2,08
0271992,47,11,010500,2,38
0271992,47,05,000000,1,15
0272016,37,01,000000,2,82
0272098,47,11,020000,1,26
0272113,47,08,038000,1,47
0272113,47,09,022000,2,43
0272113,47,09,004500,2,20
0272113,47,07,004900,2,17
0272129,37,05,000000,1,52
0272129,37,09,000000,2,38
0272129,37,04,000000,1,20
0272129,37,04,,2,14
0272129,37,04,,2,13
0272183,47,02,000000,1,56
0272183,47,09,015600,2,50
0272300,37,09,022000,1,45
0272300,37,09,012000,2,37
0272300,37,02,,1,05
0272430,47,07,000000,2,66
0272465,47,11,039000,2,46
0272465,47,06,000000,2,16
0272465,47,06,000000,2,17
0272492,37,07,000000,2,41
0272524,47,06,012000,1,32
0272524,47,09,024000,2,38
0272533,47,13,060000,1,30
0272533,47,11,018000,2,29
0272637,37,09,014000,2,31
0272637,37,04,,2,14
0272637,37,03,,2,10
0272637,37,09,034000,1,43
0272778,47,09,000000,2,56
0272778,47,04,025000,1,57
0272845,47,09,080000,1,46
0272845,47,09,000000,2,41
0272845,47,09,000000,1,20
0272854,37,09,013700,2,47
0272854,37,04,,1,14
0272854,37,01,,1,03
0272879,47,09,000000,2,70
0272886,37,09,022000,1,24
0272886,37,02,,2,09
0272886,37,02,,1,05
0272886,37,00,,1,01
0272886,37,12,001900,2,31
0272955,47,09,000000,1,75
0272955,47,06,000000,2,68
0272999,47,09,019000,1,23
0273012,37,09,002000,2,33
0273054,47,09,016300,2,46
0273061,47,11,030000,1,58
0273088,37,09,028000,1,22
0273088,37,09,000000,2,23
0273088,37,00,,2,01
0273124,47,13,040000,1,58
0273124,47,13,040000,2,56
0273142,47,06,000000,1,43
0273142,47,11,000000,2,40
0273142,47,02,,2,07
0273142,47,02,,2,05
0273147,47,11,000000,1,66
0273147,47,10,000000,2,78
0273153,47,11,013000,1,53
0273153,47,09,044200,2,47
0273268,37,09,012000,2,32
0273268,37,02,,2,10
0273299,47,11,075000,1,45
0273299,47,13,025000,2,46
0273299,47,11,004000,2,21
0273325,37,06,014500,1,41
0273374,47,09,000000,1,78
0273374,47,11,000000,2,74
0273395,47,09,016300,2,44
0273395,47,07,032000,1,38
0273423,47,06,000000,2,67
0273423,47,06,000000,1,43
0273444,47,09,000080,2,32
0273444,47,02,,2,11
0273444,47,02,,2,10
0273444,47,14,020000,1,31
0273470,47,08,025000,1,40
0273470,47,08,014000,2,40
0273470,47,07,003500,2,17
0273540,47,15,319000,1,40
0273540,47,13,001000,2,38
0273540,47,01,,1,04
0273639,47,12,095000,1,45
0273639,47,13,016000,2,43
0273639,47,04,,1,14
0273661,47,04,000000,1,42
0273722,47,13,057000,2,45
0273722,47,14,000000,1,50
0273773,37,09,014400,2,48
0273773,37,09,001200,1,25
0273773,37,05,000000,1,18
0273778,37,09,000000,2,64
0273789,47,09,018800,2,29
0273789,47,09,031600,1,27
0273789,47,02,,2,06
0273867,47,05,015000,1,35
0273867,47,11,016000,2,28
0273867,47,02,,1,06
0273867,47,01,,1,04
0273946,47,04,000000,2,80
0273964,47,02,000000,2,87
0274027,47,09,035000,1,47
0274027,47,10,000000,2,45
0274027,47,04,,2,14
0274096,47,13,000000,1,71
0274096,47,11,000000,2,69
0274099,47,13,049000,2,48
0274099,47,14,031000,2,53
0274156,37,13,042000,1,28
0274156,37,11,007500,2,24
0274157,47,15,000000,1,56
0274157,47,14,000000,2,54
0274272,47,01,000000,1,67
0274272,47,09,000000,2,74
0274278,47,05,030000,1,56
0274278,47,09,009200,2,56
0274403,37,04,000000,2,55
0274403,37,04,,1,14
0274403,37,02,,1,10
0274408,47,16,045000,2,39
0274408,47,02,,2,09
0274408,47,02,,2,07
0274408,47,02,,2,04
0274408,47,15,126000,1,56
0274441,37,09,020000,1,34
0274496,37,07,000000,1,76
0274605,47,01,000000,1,73
0274605,47,01,000000,2,70
0274689,37,10,015000,1,30
0274689,37,11,022000,2,28
0274689,37,03,,1,12
0274689,37,00,,1,02
0274703,47,09,000000,1,76
0274703,47,09,000000,2,73
0274780,37,14,035000,1,49
0274780,37,09,007000,2,48
0274780,37,07,000000,1,17
0274833,47,16,173000,1,48
0274833,47,13,000000,2,47
0274833,47,05,000000,1,15
0275139,37,13,024600,1,53
0275139,37,09,000000,2,51
0275139,37,05,000000,1,15
0275166,47,11,000000,1,76
0275166,47,07,000000,2,72
0275176,37,09,017000,2,33
0275176,37,04,,1,14
0275217,47,07,000000,1,54
0275217,47,04,000000,2,57
0275311,37,11,000000,2,81
0275311,37,11,012400,2,44
0275328,37,08,000000,1,30
0275331,47,08,000000,2,79
0275356,47,12,030000,2,24
0275379,37,08,036000,1,36
0275379,37,09,038000,1,25
0275392,47,09,000000,1,68
0275392,47,07,000000,2,70
0275395,47,01,000000,2,57
0275450,47,04,000000,2,54
0275613,37,09,021000,2,64
0275613,37,09,000000,1,39
0275702,47,13,080000,1,52
0275702,47,11,002000,2,50
0275735,37,09,000000,2,93
0275735,37,13,028400,2,44
0275820,47,04,000000,1,79
0275820,47,07,000000,2,81
0275820,47,05,000000,1,58
0275885,37,06,011000,2,31
0275885,37,05,000000,1,15
0275885,37,01,,2,03
0275984,47,09,016000,2,34
0275984,47,06,000000,1,68
0276097,47,09,025000,1,33
0276097,47,09,026000,2,43
0276166,47,12,038000,2,30
0276166,47,06,023500,1,29
0276166,47,02,,2,05
0276255,47,14,000000,1,87
0276263,47,04,000000,2,54
0276329,47,13,026000,1,31
0276329,47,13,015000,2,22
0276340,47,15,026000,1,33
0276340,46,12,038000,2,32
0276340,70,02,,2,10
0276340,70,02,,1,08
0276435,47,09,028000,2,47
0276464,70,04,000000,2,82
0276473,37,10,006500,2,31
0276473,37,10,002900,1,45
0276473,37,01,,2,05
0276473,37,00,,2,01
0276549,37,09,001300,2,55
0276549,37,09,000000,2,26
0276549,37,03,,2,12
0276549,37,05,000000,1,16
0276549,37,02,,1,05
0276549,37,00,,1,02
0276577,47,12,015000,2,25
0276577,37,09,000000,1,35
0276673,37,09,025000,1,31
0276673,37,09,059000,2,30
0276673,37,02,,2,11
0276673,37,02,,1,08
0276673,37,00,,1,02
0276673,37,00,,1,01
0276675,37,09,022800,2,38
0276675,37,06,005000,1,20
0276675,37,05,000000,2,15
0276686,47,05,000000,2,80
0276756,37,11,000000,2,20
0276802,47,09,024100,1,49
0276802,47,09,000000,2,47
0276802,47,02,,1,11
0276857,47,09,008000,1,63
0276865,47,06,058000,1,41
0276865,47,09,008000,2,41
0276865,47,08,010000,1,20
0276865,47,04,058000,1,18
0276865,47,04,,1,14
0276896,47,09,000000,1,43
0276896,47,12,045000,2,43
0276896,47,09,005600,1,18
0276896,47,02,,2,08
0276896,47,11,012200,2,28
0276915,37,08,030000,1,28
0276915,37,11,000000,2,28
0276915,37,00,,2,02
0276915,37,00,,2,01
0276915,37,11,000000,2,30
0277027,37,12,034500,2,48
0277027,37,01,000000,2,81
0277183,47,09,013000,2,33
0277183,47,00,,1,00
0277377,37,13,072000,1,58
0277377,37,13,000000,2,55
0277377,37,13,020000,2,31
0277405,37,08,024000,1,33
0277405,37,08,020000,2,27
0277405,37,01,,2,04
0277419,37,09,000000,1,69
0277492,47,09,000000,1,69
0277492,47,09,000000,2,64
0277496,47,09,000000,1,59
0277496,47,14,022000,2,50
0277496,47,03,,2,14
0277515,47,07,020100,1,24
0277515,47,09,000000,2,21
0277515,47,00,,2,00
0277523,47,07,000000,2,44
0277523,47,07,024000,1,48
0277523,47,08,000000,1,22
0277523,47,06,000000,1,17
0277523,47,02,,2,07
0277523,47,01,,2,04
0277559,47,09,050000,1,54
0277559,32,09,047500,2,40
0277559,01,10,020000,2,23
0277559,47,07,000000,2,17
0277559,47,07,000000,1,17
0277559,47,00,,1,02
0277559,47,00,,1,01
0277676,47,08,000000,1,48
0277676,47,09,000000,2,49
0277676,47,04,000000,1,16
0277676,47,01,,2,08
0277704,47,11,000000,2,79
0277724,37,05,000000,2,63
0277724,37,05,000000,2,19
0277724,37,05,000000,2,18
0277724,37,00,,2,01
0277742,47,09,000000,2,89
0278056,47,09,035000,1,35
0278056,47,09,001500,2,30
0278056,47,01,,2,05
0278056,47,01,,1,04
0278056,47,01,,1,04
0278116,47,13,006400,1,42
0278177,37,11,022700,2,52
0278177,37,11,035000,2,24
0278245,37,07,011000,1,31
0278403,37,13,030000,2,55
0278432,47,13,032000,1,45
0278432,47,11,002300,2,37
0278432,47,02,,1,09
0278432,47,02,,1,05
0278545,47,01,000000,1,74
0278545,47,04,000000,2,71
0278567,47,10,001700,2,18
0278611,47,09,000000,1,80
0278611,47,07,000000,2,71
0278624,37,07,014000,2,59
0278624,37,08,001200,1,30
0278624,37,06,000000,1,25
0278702,47,04,000000,2,72
0278736,37,09,022900,2,45
0278775,47,13,000000,2,55
0278775,47,07,000000,1,16
0278793,47,15,319000,1,50
0278793,47,13,000000,2,46
0278793,47,08,000000,1,17
0278793,47,05,000000,1,15
0278793,47,04,,1,14
0278793,47,03,,1,12
0278813,37,07,000000,2,48
0278813,37,07,000660,1,19
0278813,37,09,000000,1,52
0278872,47,05,000000,2,67
0278928,37,06,000000,1,24
0278941,47,16,060000,1,42
0278976,47,09,022000,2,38
0278976,47,04,000480,2,17
0279091,47,10,002000,2,26
0279091,47,13,055000,1,31
0279260,37,13,044300,2,48
0279260,37,09,006700,2,27
0279317,47,16,120000,1,57
0279317,47,12,018000,2,54
0279330,47,07,000000,1,63
0279330,47,04,000000,2,59
0279404,47,04,000000,2,79
0279418,47,09,040000,2,56
0279539,47,09,000000,2,26
0279539,47,09,030000,1,29
0279539,47,01,,1,03
0279635,47,10,000000,2,18
0279652,47,09,017000,1,56
0279652,47,09,004600,2,53
0279686,47,13,012000,1,41
0279686,47,02,,1,10
0279788,47,09,050000,1,52
0279788,47,09,000000,2,45
0279788,47,09,000000,1,26
0279788,47,07,000990,2,17
0279831,47,04,000000,2,53
0279831,47,06,000000,1,55
0279845,37,05,000000,2,63
0279849,47,11,012800,1,19
0279849,47,09,002000,1,18
0279879,47,09,017000,1,25
0279917,47,08,000000,1,73
0279917,47,08,000000,2,69
0279940,37,04,000000,1,76
0279959,47,09,000000,1,51
0279989,01,03,000000,1,74
0279989,01,02,000000,2,69
0279989,01,03,014700,1,34
0279989,48,02,,1,07
0280344,47,12,025500,1,26
0280344,47,09,002600,2,21
0280558,47,09,056000,1,48
0280558,47,09,035000,2,50
0280558,47,05,000000,2,15
0280661,37,11,000940,2,28
0280661,01,02,,1,10
0280661,01,11,001200,2,34
0280680,47,09,000000,2,71
0280744,47,15,070000,1,54
0280744,47,13,025600,2,38
0280744,47,04,,2,14
0280744,47,04,,2,12
0280750,10,10,012000,1,40
0280750,55,10,000000,2,15
0280750,10,00,,2,01
0280791,47,11,000000,1,29
0280791,47,12,011000,2,29
0280791,47,00,,2,02
0280880,47,09,021000,1,29
0280880,47,09,002600,2,30
0280880,47,03,,1,12
0280880,47,02,,1,06
0281030,37,09,032000,2,36
0281030,37,02,,2,09
0281030,37,01,,2,05
0281030,37,11,020000,2,44
0281030,37,05,000000,1,16
0281030,37,02,,1,10
0281060,47,01,000000,2,83
0281080,47,11,016000,1,27
0281080,47,00,,1,00
0281080,47,11,018000,1,25
0281087,47,09,028000,1,21
0281087,47,09,000000,2,21
0281087,47,00,,1,01
0281087,47,00,,2,00
0281087,47,09,000000,1,18
0281111,47,12,051000,2,35
0281111,47,09,020000,1,35
0281111,47,04,,1,14
0281111,47,01,,2,03
0281148,37,10,030000,1,38
0281148,37,11,025000,2,44
0281148,37,11,005000,1,44
0281148,37,01,,2,10
0281182,47,09,024000,1,29
0281182,47,09,022000,2,31
0281182,47,02,,1,09
0281218,01,02,000000,2,70
0281218,01,03,000000,1,61
0281218,01,14,000000,1,56
0281347,47,13,042500,1,58
0281347,47,11,040000,2,56
0281369,47,13,000000,2,40
0281369,47,14,073000,1,47
0281391,47,04,004300,2,66
0281391,47,02,,1,10
0281504,47,04,000000,1,57
0281504,47,05,000000,2,43
0281504,47,06,002500,1,16
0281549,47,14,032000,1,35
0281549,47,09,003300,2,31
0281549,47,02,,2,11
0281549,47,02,,1,10
0281549,47,00,,2,00
0281603,37,13,015000,1,28
0281603,37,09,017000,2,26
0281603,37,02,,1,05
0281603,37,00,,1,02
0281663,37,07,000000,2,80
0281898,37,11,010000,2,51
0281898,37,09,010200,1,41
0281923,47,08,000000,1,67
0281923,47,09,000000,2,62
0281923,47,09,000000,1,38
0281923,47,05,000000,1,16
0282008,47,11,000000,2,85
0282026,47,14,076000,1,39
0282026,47,10,000300,2,38
0282026,47,10,000000,1,19
0282026,47,03,,1,12
0282096,47,09,006500,1,66
0282096,32,08,005000,2,70
0282101,47,09,020000,1,25
0282101,47,09,009300,2,21
0282399,47,13,000000,1,32
0282417,47,09,000000,2,52
0282417,47,05,000000,1,15
0282581,47,09,018300,2,46
0282643,47,09,020000,2,59
0282662,37,09,000000,2,70
0282662,37,11,019000,1,41
0282662,37,04,,1,13
0282717,37,09,007000,2,56
0282717,37,05,000000,1,20
0282839,47,05,000000,1,64
0282839,47,09,000000,2,63
0282846,37,02,000000,2,73
0282846,37,09,032500,2,45
0282846,37,08,000810,2,17
0282846,37,04,,2,13
0282865,37,09,000000,2,51
0282865,37,05,000000,1,23
0282867,47,04,000000,2,69
0282867,47,09,000000,1,70
0282867,47,07,000000,1,42
0282867,47,09,000000,1,19
0282867,47,07,000000,1,17
0282867,47,04,000000,2,16
0282908,47,08,000000,1,80
0282908,47,07,000000,2,77
0282943,47,07,000000,1,53
0282943,32,06,010000,1,19
0282954,47,06,000000,2,66
0283028,37,09,000000,1,51
0283028,37,09,008400,2,54
0283106,37,12,032000,1,40
0283126,37,12,016000,2,34
0283126,37,02,,1,06
0283126,37,02,,1,04
0283166,47,11,005200,2,20
0283179,47,11,000000,2,73
0283181,47,09,042300,1,50
0283181,47,08,017300,2,46
0283220,37,11,001000,2,21
0283272,37,09,040000,1,59
0283272,37,14,003800,2,55
0283272,37,11,017000,1,26
0283292,47,11,000000,1,22
0283300,37,01,045000,1,73
0283300,37,01,000000,2,66
0283300,37,01,000000,2,88
0283431,37,08,001900,1,21
0283431,37,00,,2,00
0283431,37,10,000000,2,20
0283540,37,07,009000,2,36
0283540,37,06,000900,2,17
0283540,37,04,,1,14
0283540,37,00,,2,02
0283540,37,09,012000,1,38
0284026,47,09,025000,1,51
0284081,47,09,030000,1,26
0284090,47,14,055000,2,75
0284195,47,05,036000,2,41
0284220,47,09,000000,1,45
0284220,47,11,009600,2,45
0284220,47,06,000000,2,17
0284222,47,09,028000,1,32
0284222,47,13,022500,2,29
0284222,47,01,,1,03
0284243,47,09,000000,1,73
0284243,47,09,015400,2,64
0284245,47,13,025000,1,67
0284245,47,14,036000,2,57
0284328,47,09,020000,1,25
0284328,47,09,001000,2,28
0284328,47,02,,2,08
0284328,47,02,,1,06
0284328,47,03,,2,11
0284328,47,11,000000,2,49
0284329,37,01,000000,2,86
0284486,47,09,000000,2,26
0284486,47,09,020000,1,22
0284486,47,00,,2,02
0284534,47,13,000000,1,80
0284534,47,10,000000,2,79
0284534,47,13,000000,2,49
0284595,37,11,000000,2,43
0284595,37,08,000000,2,17
0284600,47,03,000000,2,84
0284685,47,03,000000,1,78
0284685,47,09,000000,2,77
0284830,66,10,019000,1,42
0284830,47,13,048000,2,50
0284830,47,11,008000,1,19
0284830,47,04,000000,1,15
0284924,37,03,000000,1,81
0284955,47,09,050000,1,49
0284955,47,09,000000,2,40
0284955,47,04,000000,2,15
0284976,47,09,000000,2,74
0284976,47,09,015900,2,44
0285089,47,09,041000,1,39
0285089,47,11,020000,2,39
0285089,47,05,000710,2,18
0285089,47,06,000000,1,17
0285100,37,06,028000,1,41
0285100,37,10,012900,2,41
0285100,37,02,,2,11
0285100,37,01,,1,08
0285240,37,11,023000,2,30
0285251,37,09,045800,2,37
0285251,37,04,,1,12
0285251,37,00,,2,02
0285265,47,11,001300,2,19
0285368,47,14,021000,1,52
0285368,47,14,017000,2,74
0285368,47,14,019000,1,42
0285466,47,05,000000,1,81
0285466,47,05,012000,1,48
0285726,47,08,000000,2,49
0285726,47,09,015000,2,26
0285801,47,13,000000,1,49
0285801,47,13,027000,2,50
0285801,47,06,001500,1,17
0285801,47,03,,1,11
0285888,47,11,000000,2,71
0285936,47,09,007600,2,23
0285936,47,02,,2,06
0285936,47,01,,1,03
0285987,37,11,004700,2,44
0285987,37,04,,1,14
0285987,37,04,,2,13
0286077,47,01,000000,2,63
0286077,47,09,010400,2,37
0286077,47,09,000000,1,18
0286080,47,13,032000,2,39
0286080,37,09,006600,1,48
0286080,47,02,,2,08
0286126,47,08,033000,1,29
0286126,47,00,,2,00
0286126,47,08,000000,2,24
0286241,37,09,017000,1,24
0286253,47,10,100000,1,50
0286253,47,09,000000,2,50
0286253,47,10,000000,2,21
0286253,47,07,000000,1,17
0286253,47,01,,2,04
0286253,37,00,,1,00
0286272,37,04,001600,1,34
0286272,37,03,001600,2,34
0286272,37,05,000000,1,16
0286272,37,04,,1,14
0286272,37,04,,1,12
0286272,37,02,,2,10
0286272,37,02,,2,07
0286348,46,12,000000,1,55
0286427,37,07,000000,2,20
0286427,37,01,,1,03
0286427,37,08,013000,1,30
0286476,47,11,026000,1,56
0286476,47,09,016000,2,36
0286476,47,06,003000,1,19
0286518,37,07,032000,2,24
0286518,37,01,,1,04
0286531,47,11,039000,2,36
0286531,47,09,034000,1,42
0286531,47,01,,2,03
0286531,47,00,,1,00
0286667,37,04,000000,1,82
0286694,47,01,000000,2,93
0286704,47,11,016300,1,26
0286704,47,10,018000,1,22
0286748,47,04,000000,1,71
0286839,37,07,019200,1,52
0286839,37,06,007000,2,51
0286894,47,09,000000,2,66
0287021,47,13,001500,1,74
0287021,47,11,006300,2,21
0287077,37,05,014700,1,42
0287088,47,13,000000,1,69
0287088,47,10,000000,2,71
0287126,47,13,016000,1,32
0287127,47,13,319000,1,43
0287127,47,13,004000,2,42
0287127,47,04,,2,14
0287127,47,03,,2,12
0287127,47,02,,1,07
0287256,32,06,038400,1,38
0287256,47,11,012500,2,35
0287256,32,02,,1,11
0287256,32,02,,2,07
0287279,37,13,011400,1,25
0287302,47,09,005000,1,42
0287302,47,07,011000,2,36
0287302,47,06,000000,2,15
0287315,47,13,006400,1,28
0287315,47,02,,2,05
0287315,47,12,000000,2,25
0287335,47,03,000000,1,76
0287335,47,02,000000,2,80
0287355,37,08,000000,1,74
0287399,47,12,150000,1,51
0287399,47,10,001000,2,47
0287399,47,07,000000,1,18
0287511,47,09,078000,1,37
0287511,47,09,000000,2,36
0287511,47,04,,1,14
0287511,47,02,,1,09
0287511,47,01,,2,03
0287519,47,13,000000,1,88
0287556,01,03,000000,2,24
0287556,01,01,,1,04
0287556,01,01,,2,03
0287556,01,03,013100,2,41
0287807,47,15,013200,2,48
0287856,01,11,056000,1,52
0287856,01,09,014600,1,48
0287856,47,09,006000,1,64
0287966,47,13,030000,2,43
0287973,47,13,027000,2,48
0287989,47,09,000000,2,81
0287989,47,14,000000,1,59
0287990,37,11,040000,2,41
0287990,37,05,000000,2,15
0287990,37,03,,1,12
0287990,37,02,,2,11
0288056,47,04,000000,2,62
0288096,47,13,000000,1,33
0288096,47,11,015000,2,28
0288096,47,02,,2,10
0288096,47,00,,2,00
0288167,47,11,000000,1,78
0288241,47,09,000000,1,69
0288241,47,11,000000,2,77
0288358,47,10,000000,1,54
0288358,47,09,012600,2,52
0288358,47,06,000000,2,16
0288465,47,11,005000,1,37
0288558,47,11,042300,1,26
0288573,47,13,039000,1,29
0288689,37,09,013600,2,28
0288689,37,09,000000,1,22
0288801,37,11,030000,1,59
0288801,37,11,000000,2,59
0288881,37,11,002500,1,37
0288881,37,11,032000,2,44
0288881,37,06,000000,1,16
0288881,37,04,,2,14
0288881,37,04,,2,14
0288881,47,03,,2,13
0288930,37,14,000000,2,63
0288933,47,11,045000,1,41
0289022,47,01,000000,2,89
0289022,47,11,007100,1,71
0289022,47,13,034000,2,61
0289037,37,13,020000,2,24
0289080,47,09,050000,1,41
0289082,47,08,140000,1,38
0289138,47,09,018400,1,35
0289138,47,09,040000,2,32
0289138,47,02,,1,04
0289138,47,00,,2,01
0289148,47,13,010700,2,41
0289148,47,09,001800,1,17
0289148,47,03,,1,12
0289185,47,05,028000,1,35
0289185,47,04,,2,13
0289185,47,02,,2,09
0289185,47,09,009000,2,34
0289316,37,09,014400,2,20
0289341,47,13,019000,2,25
0289341,47,11,018000,1,24
0289481,47,06,025000,1,60
0289492,37,05,012000,1,56
0289492,37,08,000000,2,56
0289607,47,09,039200,1,50
0289607,47,09,000000,2,47
0289607,47,06,000000,2,18
0289607,47,06,000000,2,16
0289653,47,11,028000,1,48
0289679,47,09,014000,1,43
0289679,47,09,000000,2,41
0289700,47,11,016000,1,26
0289863,47,13,040000,1,50
0289863,47,11,000000,2,46
0289983,47,09,017200,1,50
0289983,47,09,000000,2,42
0290016,47,13,000000,1,46
0290016,47,13,021000,2,41
0290016,47,02,,2,07
0290016,47,00,,2,01
0290064,47,11,000000,2,93
0290098,37,06,000000,1,68
0290098,37,08,000000,2,72
0290125,47,14,080000,1,39
0290125,47,13,000000,2,38
0290125,47,02,,2,06
0290125,47,00,,1,01
0290212,37,09,005600,1,49
0290212,37,09,018000,2,41
0290212,37,11,007000,2,19
0290274,47,15,006000,1,65
0290274,47,13,060000,2,63
0290591,47,09,044100,1,43
0290591,47,09,003000,2,42
0290591,47,09,016000,1,22
0290591,47,06,000000,1,17
0290660,37,03,007000,1,55
0290660,37,09,000000,2,53
0290661,47,09,060000,1,30
0290661,47,11,012000,2,29
0290665,37,14,060000,1,36
0290665,37,11,014000,2,34
0290665,37,03,,1,14
0290665,37,03,,1,13
0290665,37,02,,2,04
0290766,37,13,046000,2,30
0290777,37,09,007200,2,25
0290777,37,01,,1,05
0290777,37,01,,2,04
0290777,37,00,,2,00
0290824,47,05,011000,1,72
0290824,47,13,000000,2,79
0290858,47,09,000000,1,53
0290858,47,06,020800,1,18
0290870,47,13,000000,2,46
0290870,47,05,000000,2,15
0290870,47,02,,1,06
0290906,37,11,030000,1,38
0290906,37,11,040000,2,36
0290906,37,07,000000,2,16
0290906,37,02,,2,08
0290990,37,07,000000,1,34
0291058,47,12,038000,2,36
0291058,47,02,,1,10
0291058,47,02,,1,06
0291075,47,11,022000,1,38
0291075,47,09,029000,2,35
0291075,47,02,,2,06
0291075,47,00,,2,00
0291075,47,04,,1,13
0291087,47,13,155000,1,62
0291087,47,13,000000,2,61
0291107,47,10,021000,1,42
0291107,47,11,000000,2,40
0291107,47,04,,1,14
0291107,47,02,,1,04
0291176,37,08,000000,1,21
0291210,37,06,040000,1,49
0291210,37,11,042400,2,47
0291210,37,04,000000,2,75
0291210,37,02,,1,07
0291239,47,09,000000,1,42
0291239,47,09,031300,2,36
0291239,47,02,,1,10
0291239,47,02,,1,08
0291239,47,00,,1,01
0291239,47,00,,2,00
0291290,37,11,013100,2,50
0291311,47,15,004800,1,68
0291311,47,13,002000,2,75
0291356,47,04,029300,1,46
0291356,47,09,022000,1,20
0291376,47,10,049000,1,53
0291376,47,10,025000,2,44
0291376,47,10,016000,1,20
0291376,47,06,000000,2,16
0291376,47,04,000900,1,16
0291398,47,09,032000,1,46
0291398,47,09,010000,2,46
0291398,47,07,006000,2,23
0291398,47,00,,1,02
0291513,47,11,000000,1,50
0291617,47,06,060000,1,60
0291617,47,04,000000,2,54
0291649,37,06,000000,1,86
0291649,37,04,000000,2,80
0291730,37,09,012500,2,43
0291730,37,01,,2,07
0291772,47,13,081000,1,40
0291772,47,13,092000,2,36
0291772,47,01,,2,09
0291772,47,01,,1,06
0291772,47,09,000000,2,70
0291773,47,13,063000,2,29
0291773,47,01,,2,03
0291777,47,09,000000,2,93
0291947,47,04,000000,2,49
0291966,47,13,017400,2,35
0292093,01,09,012000,1,22
0292093,01,01,008000,1,23
0292093,01,13,020000,1,23
0292093,01,11,000000,1,22
0292163,37,05,000000,2,47
0292163,37,02,005000,1,24
0292163,37,06,005000,1,22
0292163,37,01,,2,06
0292202,37,07,000000,2,65
0292338,37,09,016000,2,32
0292495,37,02,000000,2,44
0292495,37,07,004500,2,26
0292495,37,01,,1,06
0292495,37,01,,1,03
0292633,47,13,039800,1,66
0292633,47,11,005800,1,24
0292644,47,14,105000,1,57
0292644,47,09,050000,2,46
0292644,47,04,000000,2,15
0292644,47,11,004200,2,19
0292757,47,13,000000,2,76
0292769,47,09,085000,1,35
0292814,37,04,000000,2,81
0292815,37,11,030000,2,32
0292815,37,00,,1,01
0292861,37,09,000000,2,37
0292861,37,09,032700,1,37
0292861,37,03,,2,12
0292861,37,00,,2,00
0292867,47,09,036000,2,48
0292898,47,04,035000,1,50
0292898,47,04,010000,2,49
0292905,37,05,000000,1,37
0292961,37,13,026000,1,49
0292998,37,13,036200,2,48
0293075,47,04,000000,2,68
0293265,47,09,042300,1,50
0293265,47,09,000000,2,47
0293287,47,07,000000,2,66
0293287,47,03,000000,1,76
0293289,47,09,024000,1,33
0293289,47,09,024000,2,30
0293382,47,09,000000,2,88
0293671,37,09,027000,2,33
0293671,37,03,,2,11
0293671,37,01,,1,10
0293671,37,01,,1,06
0293671,37,01,,2,04
0293699,47,09,030200,1,58
0293703,47,13,052000,1,27
0293703,47,14,013900,2,25
0293744,47,09,019800,1,30
0293744,47,10,014000,2,33
0293803,32,03,000000,1,26
0293803,32,01,000000,2,26
0293803,32,02,,1,09
0293803,32,02,,2,06
0293803,32,00,,2,02
0293838,37,02,000000,2,41
0293838,37,00,,1,02
0293839,47,13,020000,1,38
0293839,47,09,025000,2,32
0293897,47,11,002800,1,53
0294090,47,04,000000,2,70
0294125,37,09,020000,2,29
0294125,37,00,,2,02
0294138,37,10,001600,2,18
0294161,47,11,035000,1,54
