serial_no,race,education,income,gender,age
0129223,47,05,001900,2,16
0129240,37,10,000000,2,39
0129240,37,08,000940,2,18
0129240,37,07,001200,1,16
0129240,37,02,,1,11
0129280,37,08,000000,1,51
0129462,47,04,000000,1,69
0129462,47,01,000000,2,70
0129614,47,09,000000,1,36
0129614,47,10,015000,2,35
0129614,47,03,,2,11
0129726,47,10,023700,1,34
0129726,47,12,026600,2,25
0129726,47,06,097000,1,46
0129744,47,10,047000,1,72
0129744,47,09,047000,2,46
0129797,47,04,025100,1,37
0129797,47,09,020000,2,26
0129835,47,10,035000,1,26
0129835,47,09,000000,2,33
0129835,47,02,,1,07
0129856,37,14,013000,1,55
0129856,37,11,012000,2,50
0129856,37,11,000000,2,22
0129856,37,11,000000,1,21
0129856,37,04,,2,13
0129882,47,09,000000,1,76
0129882,47,09,000000,2,80
0130174,47,04,000000,2,72
0130174,47,01,000000,2,54
0130196,37,09,032000,1,56
0130196,37,11,039000,2,52
0130196,37,11,025000,1,28
0130318,37,13,060000,1,40
0130401,37,06,028700,1,33
0130401,37,11,006000,2,26
0130493,37,09,108000,1,43
0130493,37,09,011000,2,42
0130493,37,07,000000,1,18
0130493,37,02,,1,11
0130493,37,01,000000,1,47
0130613,47,11,012000,2,44
0130613,47,09,000250,1,17
0130672,37,11,017000,2,24
0130672,37,02,,1,04
0130698,47,06,012000,1,54
0130698,47,09,000000,2,49
0130698,47,05,008900,1,23
0130742,47,09,000000,2,93
0131019,47,09,024000,1,50
0131019,47,11,024000,2,49
0131052,47,09,032000,1,46
0131052,47,10,012500,2,41
0131077,47,14,000000,1,69
0131077,47,09,000000,2,66
0131144,47,09,000000,1,77
0131144,47,09,000000,2,47
0131271,47,13,035000,2,33
0131271,47,02,,2,09
0131271,47,02,,1,06
0131295,47,06,043000,1,58
0131295,47,10,000000,2,50
0131348,47,12,032000,2,47
0131348,47,11,000000,1,60
0131348,47,09,002500,1,19
0131348,47,03,,2,12
0131348,47,02,,2,11
0131352,47,13,037000,1,41
0131352,47,12,050000,2,35
0131352,47,02,,2,08
0131352,47,06,001500,1,17
0131373,37,09,000000,1,35
0131373,37,09,015000,2,25
0131373,37,02,,1,06
0131373,37,02,,2,04
0131405,48,12,004100,1,36
0131414,37,03,000000,2,77
0131414,37,09,000000,2,44
0131414,37,05,000000,1,34
0131414,37,03,000000,2,70
0131649,47,09,026000,1,41
0131649,47,11,031000,2,40
0131649,47,09,003200,2,18
0131649,47,03,,1,13
0131823,47,07,000000,1,40
0131823,47,09,020000,2,33
0131823,47,03,,1,11
0131823,47,02,,2,08
0131890,47,11,000000,2,49
0132008,47,12,015000,1,25
0132008,47,12,015000,1,23
0132008,47,12,024000,1,26
0132023,47,10,054000,1,63
0132023,47,11,026500,2,60
0132083,47,12,028600,1,32
0132083,47,12,000000,2,29
0132083,47,00,,1,00
0132083,47,01,,1,06
0132124,37,12,000000,2,31
0132124,37,09,024000,1,35
0132124,37,04,,2,14
0132254,47,09,044900,1,46
0132547,47,09,054000,1,39
0132547,47,09,022000,2,34
0132547,47,05,000000,1,15
0132598,47,09,000000,2,88
0132631,47,11,000000,1,47
0132666,47,01,000000,1,72
0132666,47,09,000000,2,71
0132753,47,06,016300,1,24
0132753,47,09,053000,1,40
0132753,47,11,100000,1,28
0132753,47,04,016300,1,23
0132834,37,05,000000,2,52
0132834,37,09,000000,1,19
0132846,37,03,007100,1,73
0132846,37,04,000000,2,65
0132924,47,11,000000,1,51
0132924,47,09,000000,2,54
0132924,47,09,000820,2,19
0133051,47,09,019000,1,46
0133069,47,02,000000,1,74
0133109,47,11,000000,2,51
0133199,47,14,329000,1,49
0133239,37,07,023000,2,48
0133360,47,08,000000,1,23
0133360,47,08,005000,2,19
0133404,37,09,000000,1,21
0133404,37,15,030000,2,23
0133549,47,13,022000,2,26
0133549,47,12,009000,1,25
0133563,47,11,012000,2,21
0133563,47,01,,1,05
0133563,47,01,,1,04
0133810,47,09,000000,2,72
0133810,47,09,000000,1,68
0133846,47,07,000000,2,53
0134249,47,09,000000,1,30
0134273,47,13,025400,1,34
0134273,47,10,010200,2,29
0134273,47,02,,2,03
0134347,37,08,000000,1,62
0134347,37,14,020000,2,56
0134405,47,09,024100,2,47
0134405,47,03,000000,1,53
0134422,47,12,051000,1,33
0134422,37,14,000000,2,33
0134422,68,00,,1,00
0134463,47,09,000000,1,51
0134463,47,09,041000,2,47
0134463,47,07,000000,1,16
0134526,47,09,009500,2,37
0134828,37,07,000000,2,26
0134828,37,02,,2,08
0134828,37,02,,2,07
0134828,37,00,,1,00
0135085,48,13,028000,2,48
0135169,47,10,015000,2,51
0135254,37,04,000000,2,72
0135254,37,09,011200,2,48
0135254,37,07,000000,2,18
0135312,47,09,015000,1,50
0135312,47,06,015000,1,28
0135312,47,09,014000,1,55
0135396,47,06,000000,2,77
0135474,37,06,000000,1,48
0135474,37,04,010800,2,44
0135530,37,10,015000,2,20
0135530,37,00,,1,01
0135678,47,09,000000,1,41
0135678,47,12,044600,2,44
0135785,47,13,000000,1,49
0135785,47,09,017700,2,55
0135791,47,13,000000,1,33
0135791,47,13,000000,2,32
0135791,47,02,,2,08
0135791,47,00,,1,02
0135993,47,11,000000,2,75
0136067,37,08,022000,2,20
0136067,37,00,,1,01
0136089,47,10,000000,2,56
0136141,37,06,010700,1,37
0136234,47,12,030000,1,47
0136234,47,14,050000,2,48
0136234,47,02,,2,09
0136279,47,12,040000,2,50
0136279,47,06,000000,1,59
0136368,47,09,035000,1,35
0136368,47,09,023000,2,30
0136368,47,02,,2,03
0136368,47,09,020000,2,72
0136660,37,04,026000,1,53
0136660,37,09,000000,2,52
0136660,37,12,024000,1,20
0136660,37,07,000000,2,17
0136660,37,05,000000,2,15
0136660,37,03,,2,12
0136717,37,11,028000,1,42
0136797,37,09,000000,2,32
0136797,37,03,,1,12
0136797,37,02,,1,09
0136797,37,01,,1,06
0136814,47,04,000000,2,81
0136831,37,09,014000,1,38
0136843,47,14,000480,1,56
0136843,47,13,000000,2,51
0136849,37,02,000000,2,73
0136849,37,09,000000,2,29
0136849,37,09,005000,1,39
0136852,37,09,005000,2,27
0136852,37,02,,2,09
0136852,37,02,,2,06
0136852,37,09,010000,1,28
0137173,47,13,000000,1,60
0137173,47,12,000000,2,55
0137507,47,13,000000,1,44
0137507,47,11,024000,1,38
0137571,47,11,000000,2,89
0137711,47,11,021000,1,31
0137711,47,11,020700,2,26
0137711,47,02,,2,07
0137821,47,13,000000,1,76
0137821,47,13,000000,2,72
0138159,47,13,048600,1,29
0138159,47,15,055000,2,28
0138159,47,00,,2,00
0138161,47,11,000000,1,55
0138161,47,11,030000,2,49
0138373,47,11,016000,2,27
0138373,47,02,,2,06
0138394,47,09,000000,2,65
0138444,37,12,010000,2,23
0138444,37,00,,1,02
0138444,37,10,003400,1,23
0138512,47,09,000000,1,81
0138621,37,04,000000,1,56
0138621,37,11,004000,2,49
0138645,47,11,000000,2,20
0138735,37,05,000000,2,50
0138735,37,09,000590,1,18
0138875,47,12,023400,1,40
0138886,47,09,031900,1,39
0138886,47,09,024800,2,38
0138886,47,07,001400,1,18
0138886,47,05,000000,2,16
0138922,47,12,020000,1,29
0138922,47,10,003000,2,26
0138922,47,02,,1,07
0138922,47,01,,1,05
0138922,47,00,,2,00
0139003,37,09,006400,1,24
0139003,37,11,000000,2,21
0139003,37,02,,2,07
0139003,37,00,,2,02
0139003,37,00,,1,00
0139134,47,09,004000,1,65
0139134,47,09,006600,2,57
0139156,47,09,006500,1,17
0139194,37,09,010600,1,32
0139203,37,11,044000,1,54
0139203,37,12,011000,2,51
0139219,47,11,000000,2,29
0139219,47,02,,2,09
0139219,47,02,,1,06
0139219,47,02,,1,04
0139219,47,02,,1,04
0139366,47,09,000000,1,70
0139366,47,12,023700,2,57
0139513,37,08,009000,2,47
0139513,37,02,010000,1,48
0139513,37,09,006000,1,22
0139513,37,07,000000,2,17
0139513,37,04,000000,2,15
0139675,47,12,021600,1,31
0139675,47,11,007600,2,34
0139675,47,05,000000,1,15
0139675,47,03,,2,12
0139701,47,09,000000,2,44
0139701,47,09,000000,1,39
0139701,47,01,,2,09
0139748,37,04,015000,1,50
0139787,37,11,048000,1,53
0139787,37,13,000000,2,53
0139859,47,09,000000,1,50
0139859,47,05,008000,2,53
0139859,47,06,020000,1,28
0139877,47,09,023000,1,44
0139974,47,08,027000,1,46
0139974,47,09,008800,2,47
0140015,47,09,028000,1,30
0140015,47,11,015000,2,23
0140015,47,00,,2,00
0140070,47,09,000000,2,29
0140070,47,02,,1,10
0140070,47,02,,1,09
0140070,47,01,,2,04
0140109,37,09,004000,1,46
0140317,47,11,028000,2,27
0140496,47,11,000000,1,45
0140496,47,09,000000,2,47
0140496,47,06,000000,1,16
0140496,47,02,,2,09
0140518,47,13,031800,1,39
0140518,47,11,040000,2,39
0140543,37,05,015800,2,45
0140543,37,04,000000,1,42
0140543,37,03,000000,2,35
0140710,47,13,094000,1,29
0140710,47,14,024000,2,27
0140824,47,13,160000,1,53
0140824,47,11,041000,2,54
0141190,37,11,012500,2,38
0141190,37,09,006500,2,18
0141190,37,02,,2,08
0141190,37,00,,1,02
0141190,37,09,026000,1,45
0141192,47,10,002600,2,59
0141335,47,11,008200,1,37
0141335,47,11,011000,2,27
0141335,47,02,,1,10
0141335,47,01,,1,05
0141396,47,13,011500,2,23
0141421,47,11,035000,1,35
0141421,47,13,024000,2,32
0141421,47,03,,1,12
0141421,47,00,,1,01
0141468,37,05,000000,2,33
0141468,37,04,,2,14
0141468,37,03,,2,12
0141468,37,03,,2,10
0141471,47,08,000000,1,75
0141471,47,06,000000,2,69
0141599,47,09,003800,2,49
0141599,47,03,000000,1,63
0141599,47,04,005000,2,22
0141599,47,01,,1,03
0141599,47,00,,1,00
0141611,47,04,000000,2,77
0141810,47,06,000000,1,71
0141810,47,09,000000,2,64
0142007,47,09,007000,2,37
0142007,47,04,,1,13
0142023,47,09,000000,2,87
0142077,37,11,000000,2,48
0142111,37,09,019200,2,51
0142237,37,08,000000,2,74
0142241,47,09,000000,1,66
0142241,47,09,000000,2,67
0142358,47,04,000000,2,70
0142504,37,11,000400,2,21
0142534,37,07,025000,1,47
0142534,37,01,,2,06
0142534,37,08,025000,1,40
0142534,37,11,010000,2,25
0142572,37,01,020000,1,63
0142572,37,04,000000,2,61
0142583,37,08,000000,1,42
0142583,37,12,000000,2,40
0142583,37,03,,2,12
0142586,47,13,000000,1,63
0142640,47,10,026000,2,41
0142640,47,10,012000,1,23
0142778,47,11,047000,1,27
0142778,47,12,025000,2,22
0142890,47,13,030000,1,27
0142930,47,07,018700,2,25
0142930,47,09,037700,1,26
0142930,47,02,,2,07
0142930,47,01,,1,04
0142965,47,11,000000,2,49
0143046,37,07,000000,2,50
0143046,37,07,032000,1,40
0143046,37,03,,1,14
0143046,37,02,,1,12
0143046,37,01,,2,04
0143359,37,07,000000,2,48
0143370,37,04,000000,2,76
0143603,47,09,062000,1,49
0143652,47,12,019000,1,69
0143652,47,13,018000,2,42
0143652,47,06,000000,1,17
0143876,47,02,028000,1,61
0143876,47,09,008700,2,52
0144238,47,13,055000,1,42
0144238,47,13,036000,2,40
0144238,47,04,,2,13
0144313,47,11,030000,1,24
0144313,47,11,021000,2,24
0144334,37,11,032000,2,30
0144334,37,11,030000,1,33
0144334,37,02,,1,08
0144334,37,00,,2,02
0144385,47,09,000000,2,70
0144385,47,11,000000,1,32
0144501,47,06,045000,1,58
0144544,37,09,011400,2,21
0144544,37,00,,1,00
0144618,47,15,000000,2,81
0144820,47,09,040000,1,60
0144820,47,09,008000,2,53
0144893,47,11,065000,1,60
0144893,47,11,034000,2,56
0144985,47,07,024400,1,37
0144985,47,09,024200,2,38
0145013,47,15,329000,1,49
0145013,47,13,018000,2,48
0145013,47,04,,1,14
0145058,47,11,016000,1,28
0145058,47,11,014000,2,37
0145209,47,08,000000,1,66
0145333,47,05,015800,1,19
0145333,47,05,000000,2,19
0145333,47,00,,1,01
0145333,47,00,,1,01
0145333,47,00,,1,00
0145333,47,12,007400,2,20
0145333,47,01,,1,03
0145368,37,09,060000,1,33
0145368,37,09,008600,2,30
0145368,37,04,,2,13
0145368,37,02,,2,08
0145368,37,01,,2,04
0145676,47,10,000000,1,72
0145676,47,07,000000,2,70
0146008,37,07,000000,2,50
0146008,37,07,000000,2,27
0146008,37,01,,2,04
0146324,47,11,000400,1,19
0146393,37,13,017100,2,58
0146393,37,11,020300,2,35
0146393,37,00,,1,02
0146467,47,13,024000,1,54
0146467,47,14,028000,2,53
0146519,37,09,000000,1,63
0146677,37,04,018800,1,46
0146677,37,09,016400,2,43
0146677,37,03,,2,12
0146709,47,06,026000,1,36
0146775,47,13,048000,1,28
0146775,47,13,026000,2,26
0146966,37,08,003700,1,43
0147053,47,11,050000,1,42
0147053,47,09,019000,2,41
0147053,47,05,000800,1,16
0147228,47,09,000000,2,48
0147317,37,06,010000,1,29
0147317,37,08,011000,2,30
0147317,37,02,,1,07
0147324,47,01,000000,2,59
0147324,47,01,016000,1,50
0147359,47,09,030000,1,33
0147359,47,00,,2,02
0147359,47,08,013200,2,16
0147479,47,04,001200,1,69
0147572,37,05,000000,1,86
0147572,37,04,000000,2,73
0147572,37,11,024000,1,53
0147572,37,06,000000,1,28
0147629,47,08,000000,1,56
0147743,37,04,000000,1,70
0147743,37,04,000000,2,66
0147761,47,07,000000,1,59
0147761,47,05,000000,2,85
0147767,37,09,000000,1,65
0147767,37,09,000000,2,57
0147767,37,07,000000,1,34
0147855,47,10,020000,1,44
0147855,47,13,032000,2,41
0147855,47,04,000000,2,15
0147855,47,03,,2,12
0147918,47,07,029500,1,41
0147918,47,03,000000,2,15
0147991,47,11,002600,2,20
0148039,37,07,020000,1,38
0148039,37,07,008800,2,37
0148039,37,05,000000,1,16
0148039,37,03,,1,12
0148039,37,03,,2,10
0148039,37,01,,2,08
0148039,37,07,000000,2,19
0148039,37,05,000000,2,18
0148039,37,00,,1,01
0148094,37,13,024000,1,48
0148116,47,11,008700,2,19
0148194,37,11,027000,2,37
0148194,37,01,,1,08
0148194,37,02,,1,06
0148194,37,01,,2,04
0148290,47,13,052000,1,52
0148290,47,13,017400,2,52
0148290,47,11,000390,2,23
0148290,47,09,025000,1,26
0148313,47,15,030000,1,31
0148313,47,13,000000,2,26
0148313,47,01,,2,03
0148313,47,00,,1,00
0148428,47,09,018100,2,38
0148428,47,06,000600,1,17
0148428,47,02,,1,07
0148534,37,11,007000,1,21
0148632,47,14,040000,1,59
0148632,47,11,000000,2,57
0148659,37,09,040500,1,44
0148659,37,10,000000,2,34
0148659,37,04,,2,13
0148722,37,01,015000,1,65
0148722,37,09,004000,2,61
0148722,37,07,000000,1,41
0148722,37,10,000000,2,33
0148722,37,02,,2,10
0148856,47,06,000000,1,80
0148856,47,06,000000,2,78
0148856,47,11,005600,2,24
0148881,37,04,000000,2,84
0149144,47,04,000000,1,86
0149192,47,09,027000,1,46
0149243,47,09,329000,1,38
0149243,47,09,028000,2,36
0149243,47,05,000000,2,15
0149243,47,03,,2,12
0149274,47,12,030000,2,33
0149274,47,04,,1,13
0149326,47,07,000000,1,70
0149349,37,07,017900,1,43
0149349,37,09,000000,2,19
0149349,37,06,000000,1,17
0149349,37,07,020000,2,39
0149522,37,07,000000,2,62
0149522,37,07,000000,1,53
0149522,37,11,008000,1,41
0149567,47,06,023000,2,53
0149595,47,09,046000,2,60
0149595,47,09,000000,1,56
0149599,47,15,044000,1,58
0149599,47,13,002600,2,57
0149657,47,12,055000,1,59
0149657,47,10,000000,2,54
0149657,47,09,018000,1,31
0149664,37,11,015900,2,26
0149664,37,11,000000,1,28
0149664,37,01,,2,03
0149664,37,00,,2,02
0149664,37,00,,2,02
0149673,37,08,000000,2,24
0149673,37,00,,2,00
0149673,37,00,,2,00
0149718,47,09,014100,1,31
0149753,47,07,011000,2,41
0149753,47,09,030000,1,30
0149848,47,10,031000,1,79
0149848,47,09,000000,2,81
0149993,37,10,000000,1,81
0149993,37,07,000000,2,76
0149993,37,14,041000,2,54
0150027,47,09,016000,2,33
0150027,47,04,000000,2,15
0150027,47,02,,2,07
0150027,47,12,000000,1,33
0150156,47,08,000000,1,74
0150156,47,08,010600,2,67
0150205,47,12,020000,2,51
0150222,47,09,045200,1,36
0150222,47,09,013000,2,33
0150222,47,04,,1,13
0150222,47,03,,1,12
0150222,47,03,,2,10
0150222,47,02,,1,07
0150287,47,09,017000,2,50
0150287,47,07,000000,2,27
0150287,47,02,,1,11
0150287,47,02,,2,09
0150287,47,02,,1,07
0150287,47,00,,2,02
0150287,47,09,016800,1,31
0150425,47,13,083000,1,46
0150425,47,13,010100,2,45
0150553,37,11,016800,1,41
0150553,37,09,010000,2,43
0150553,37,06,005000,2,16
0150798,47,11,080000,1,39
0150798,47,09,000000,2,32
0150798,47,02,,1,09
0150798,47,02,,2,08
0150961,47,12,017800,2,60
0151023,37,09,009400,2,46
0151023,37,12,002000,2,22
0151147,47,02,000000,1,72
0151273,37,01,000000,2,44
0151273,37,09,000000,2,20
0151273,37,00,,1,01
0151273,37,00,,1,00
0151296,47,14,003000,1,66
0151296,47,13,000000,2,76
0151299,47,09,000000,1,67
0151299,47,09,002100,2,59
0151377,47,10,000000,1,88
0151377,47,10,000000,2,82
0151464,47,11,023300,1,58
0151464,47,11,029800,2,58
0151502,37,09,000000,1,35
0151547,37,03,000000,2,44
0151547,37,02,,1,11
0151547,37,02,,2,09
0151547,37,02,,2,06
0151547,37,03,000000,1,47
0151561,37,06,000000,2,74
0151774,47,08,000000,2,93
0151851,47,10,000000,2,81
0151882,47,11,016000,1,25
0151882,47,11,005000,2,22
0151944,47,07,000000,2,70
0151944,47,07,022000,1,26
0152324,47,13,000000,2,64
0152517,37,12,000000,2,27
0152517,37,03,,1,11
0152569,37,02,000000,2,76
0152569,37,09,000000,2,23
0152572,47,10,035000,1,62
0152572,47,09,011000,2,60
0152692,47,09,009500,2,45
0152692,47,03,001500,2,23
0152692,47,03,000970,2,20
0152692,47,02,,1,06
0152692,47,01,,1,04
0152692,47,00,,2,01
0152692,47,00,,1,00
0152701,37,13,102000,1,47
0152701,37,13,026200,2,45
0152701,37,07,000000,2,18
0152701,37,04,,1,13
0152750,47,10,012500,2,19
0152751,47,10,016000,1,26
0152751,47,09,000000,2,24
0152751,47,02,,2,07
0152751,47,00,,2,01
0152765,47,09,000000,1,66
0152765,47,09,003800,2,74
0152794,47,12,030000,1,35
0152794,47,11,000000,2,26
0152794,47,02,,1,11
0152794,47,00,,2,00
0152873,47,15,000000,1,72
0152873,47,14,000000,2,60
0152879,37,07,000000,1,39
0153293,47,15,000000,1,78
0153293,47,13,000000,2,82
0153605,47,09,000000,1,65
0153681,37,13,022000,2,28
0153681,37,08,014500,1,30
0153681,37,00,,1,02
0153727,37,06,029000,2,59
0153727,37,13,013000,1,39
0153838,37,10,020000,1,27
0153838,37,08,016500,2,22
0153838,37,01,,2,05
0153838,37,01,,2,03
0153921,47,12,024000,1,24
0153921,47,13,004000,2,26
0153931,47,09,000000,2,75
0153938,37,02,000000,1,64
0153938,37,08,000000,2,55
0153938,37,08,000000,2,27
0153938,37,01,,2,06
0153938,37,00,,2,00
0154664,47,09,000000,1,78
0154664,47,09,000000,2,84
0154713,47,09,000000,2,60
0154767,47,06,001200,2,73
0154916,47,07,000000,2,71
0154950,37,13,010700,2,25
0154950,37,11,016000,1,27
0154965,47,09,000000,2,85
0154999,47,14,000000,1,79
0154999,47,11,000000,2,73
0155098,47,09,000000,1,65
0155098,47,11,010400,2,52
0155098,47,11,021100,1,29
0155114,47,10,011400,1,62
0155114,47,09,014700,2,59
0155316,47,07,000000,1,44
0155316,47,09,028000,2,38
0155437,47,09,000000,2,74
0155443,47,15,329000,1,65
0155443,47,10,000000,2,59
0155538,47,09,000000,1,71
0155538,47,05,000000,2,66
0155560,47,09,051000,1,25
0155560,47,10,000600,2,26
0155560,47,01,,1,06
0155582,37,06,022500,1,36
0155616,37,05,001100,2,26
0155616,37,02,,2,10
0155616,37,00,,2,00
0155656,37,11,004000,1,20
0155825,37,07,012000,1,43
0155838,47,11,000000,1,84
0156089,47,04,000000,1,93
0156313,47,14,037500,1,39
0156313,47,13,011400,2,49
0156337,37,09,020000,2,50
0156365,37,11,022300,1,26
0156365,37,07,008400,2,23
0156365,37,02,,2,11
0156365,37,02,,2,08
0156365,37,02,,2,06
0156440,47,09,000000,2,64
0156440,47,14,000000,1,30
0156507,47,09,045000,1,40
0156507,47,09,030000,2,35
0156507,47,01,,1,04
0156516,37,09,026000,1,44
0156516,37,09,000000,2,20
0156516,37,07,003000,1,17
0156516,37,09,015000,2,37
0156617,47,04,000000,2,93
0156859,47,04,028600,1,36
0156859,47,10,011300,2,35
0156859,47,05,000000,1,16
0156859,47,04,,1,13
0156905,37,08,001600,2,59
0156963,47,06,020000,1,52
0156963,47,09,044000,2,46
0156963,47,13,014000,1,23
0156963,47,04,000000,2,86
0157204,37,07,000000,2,24
0157204,37,02,,1,07
0157204,01,00,,2,01
0157204,01,00,,2,00
0157371,47,09,000000,1,47
0157371,47,10,000000,2,46
0157620,47,11,020600,2,44
0157620,47,03,,2,11
0157690,37,06,000000,1,40
0157704,47,10,005500,2,18
0157731,37,06,000000,1,21
0157731,37,06,000000,2,22
0157742,47,12,033700,2,28
0157742,47,13,021800,1,27
0157757,47,12,042000,1,51
0157757,47,16,045000,2,54
0157791,47,12,010900,2,78
0157794,37,09,012000,2,53
0157851,47,09,034500,1,54
0157851,47,09,013400,2,53
0157988,47,14,038000,1,26
0157988,47,13,005500,2,22
0158092,47,13,065000,1,57
0158092,47,14,035000,2,48
0158092,47,09,004000,2,19
0158126,37,04,000000,2,41
0158126,37,11,003000,2,23
0158126,37,00,,2,02
0158127,47,05,000000,1,45
0158127,47,09,000000,2,46
0158173,47,10,000000,1,34
0158173,47,08,000000,2,36
0158173,47,03,,2,11
0158173,47,02,,2,07
0158180,37,08,000000,2,93
0158244,37,03,006500,1,54
0158244,37,04,000000,2,59
0158244,37,09,001000,1,32
0158374,47,10,005000,1,34
0158374,47,02,,1,07
0158374,47,10,012800,2,37
0158481,47,12,038000,2,25
0158481,47,09,012000,1,27
0158481,47,01,,2,06
0158481,47,00,,2,01
0158488,37,01,027700,1,48
0159206,47,03,022200,1,60
0159206,47,11,010400,2,43
0159206,47,05,000750,1,16
0159267,37,05,000000,1,50
0159348,47,09,035000,1,40
0159386,47,09,042000,1,27
0159386,47,09,012000,2,24
0159386,47,02,,2,05
0159386,47,01,,1,04
0159585,37,01,000000,2,52
0159585,37,08,000000,1,32
0159618,37,04,039000,1,48
0159618,37,09,000000,2,52
0159618,37,09,000000,2,32
0159618,37,04,000000,1,15
0159618,37,02,,1,10
0159730,37,09,013000,2,42
0159730,37,09,003500,2,21
0159730,37,09,001900,2,19
0159730,37,00,,1,02
0159843,47,01,000000,2,82
0159870,47,03,027000,2,30
0159870,47,02,,2,08
0159870,47,01,,1,04
0159920,37,09,000000,1,75
0159920,37,04,000000,2,69
0159952,37,01,033000,1,30
0159952,37,09,010000,2,29
0159952,37,02,,2,10
0159952,37,02,,2,05
0159952,37,00,,1,00
0159969,47,13,074000,1,57
0159969,47,09,004700,2,18
0159982,37,09,022700,2,39
0159982,37,05,000000,1,51
0160008,47,09,000000,2,50
0160036,47,07,007700,2,51
0160056,37,04,026000,1,72
0160056,37,01,000000,2,77
0160078,47,11,000500,2,26
0160078,47,00,,1,01
0160152,37,05,000000,2,76
0160152,37,09,012000,2,52
0160152,37,11,001000,2,32
0160152,37,02,,1,10
0160326,47,11,030000,1,48
0160326,47,12,026000,2,47
0160326,47,07,000000,1,16
0160326,47,04,,1,12
0160326,47,02,,2,09
0160326,47,09,000000,1,18
0160426,47,13,005000,2,49
0160426,47,08,006000,2,17
0160426,47,08,005000,2,16
0160426,47,04,,1,13
0160426,47,10,000000,2,17
0160455,47,13,033000,1,32
0160455,47,14,026000,2,29
0160611,37,07,001600,1,77
0160751,47,11,044500,1,28
0160751,47,11,000000,2,26
0160764,37,11,010000,1,34
0160764,37,10,017000,2,28
0160853,37,12,015700,2,33
0160853,37,04,,2,14
0161006,37,09,027000,1,53
0161097,47,14,045000,1,46
0161097,47,13,000000,2,44
0161097,47,08,006000,1,18
0161097,47,01,,2,04
0161342,47,04,000000,2,75
0161376,47,14,055000,1,52
0161376,47,10,002700,2,48
0161390,47,11,000000,1,78
0161390,47,13,001000,2,68
0161533,47,09,000000,2,81
0161615,47,04,000000,1,77
0161615,47,09,000000,2,73
0161833,32,09,000000,1,21
0161948,47,09,016100,1,48
0161948,47,09,022500,2,40
0161948,47,07,004400,2,18
0161948,47,02,,1,08
0162152,47,13,062000,1,60
0162152,47,10,000000,1,46
0162519,47,13,068000,1,40
0162519,47,12,040000,2,35
0162519,47,00,,2,02
0162527,47,09,000000,1,80
0162715,47,09,000000,2,75
0162715,47,11,000000,2,43
0162715,47,05,000000,2,17
0162715,47,02,,1,09
0162715,47,09,014000,1,58
0162740,37,04,000000,2,53
0163140,47,09,000000,1,53
0163140,47,09,000000,2,53
0163146,47,15,150000,1,37
0163146,47,15,090000,2,36
0163146,47,02,,1,09
0163146,47,02,,1,07
0163146,47,02,,1,05
0163273,37,04,010000,1,24
0163273,37,09,020000,2,22
0163273,37,00,,1,01
0163296,47,09,029000,1,27
0163296,47,11,022000,2,29
0163296,47,02,,2,07
0163296,47,02,,1,04
0163298,37,11,000150,1,18
0163410,47,09,040000,1,59
0163410,47,09,004000,2,57
0163459,47,12,032000,1,24
0163459,47,13,028000,2,25
0163459,47,01,,2,05
0163459,47,00,,2,00
0163601,47,09,000000,2,82
0163602,37,08,000000,1,31
0163634,47,11,000000,1,44
0163634,47,11,000000,2,39
0163634,47,02,,1,09
0163634,47,00,,2,02
0163694,47,10,080000,1,60
0163694,47,10,000000,2,36
0163694,47,06,070000,1,40
0163694,47,07,016600,1,18
0163694,47,05,000000,2,15
0163739,47,13,030000,1,28
0163739,47,12,015400,2,25
0163878,47,09,000000,1,29
0163878,47,09,027700,2,27
0163878,47,02,,2,09
0163878,47,01,,1,05
0163970,37,08,024300,1,40
0163970,37,08,005000,2,37
0163970,37,05,000000,2,15
0163970,37,04,,2,14
0163970,37,02,,2,10
0164006,37,09,000000,2,45
0164006,37,10,000000,1,25
0164006,37,09,000000,1,23
0164006,37,08,000000,2,18
0164006,37,02,,1,10
0164018,47,14,040000,1,67
0164018,47,13,000000,2,63
0164046,47,07,000000,2,82
0164046,47,10,022000,2,58
0164053,47,12,035000,1,36
0164153,47,09,039500,1,45
0164153,47,13,000000,2,51
0164214,47,09,000000,2,65
0164262,47,13,024000,2,45
0164262,47,11,018000,1,39
0164321,37,12,015000,2,38
0164321,37,12,000000,1,43
0164321,37,02,,1,05
0164342,37,11,007000,2,25
0164342,37,00,,2,02
0164348,47,11,042500,1,38
0164348,47,02,,2,07
0164370,66,07,032000,2,41
0164370,47,04,023200,1,33
0164370,66,04,005200,1,16
0164370,66,02,,1,08
0164373,37,03,000000,2,73
0164373,37,09,000000,2,53
0164373,37,09,000000,2,46
0164373,37,08,000000,1,44
0164373,37,09,005400,2,33
0164373,37,02,,1,08
0164373,37,00,,2,02
0164373,37,00,,1,02
0164373,37,00,,1,02
0164373,37,00,,1,02
0164373,37,00,,2,01
0164407,37,02,000000,1,79
0164407,37,04,000000,2,77
0164415,37,07,014700,2,30
0164415,37,01,,2,07
0164646,47,09,000000,2,65
0164986,47,14,024000,1,57
0164986,47,14,034000,2,51
0165040,47,05,000000,2,61
0165082,37,11,006000,1,29
0165108,47,11,012000,1,38
0165108,47,11,007400,2,39
0165108,47,02,,2,10
0165108,47,02,,2,07
0165488,37,09,035500,1,49
0165488,47,09,013000,2,54
